,Sold,Crypto,Set,Team,Play Category,Price,USD,SN#,Seller,Buyer,Unnamed: 0
2696,4 hours ago,NBA Top Shot (SN# 2266394),,,,4.00 USD,$4.00,,agreeable_wallaby290,0x5f1ed3...cc9590,
2697,4 hours ago,2020-21 De'Aaron Fox,Base Set,Sacramento Kings,Layup,7.00 USD,$7.00,8371.0,Balsbc121215,GoBucksGo_WI,
2698,4 hours ago,2020-21 Dwight Howard,Base Set,Philadelphia 76ers,Dunk,18.00 USD,$18.00,438.0,0x1a7999...4ed302,B_n_J_Digivest_NBA,
2699,4 hours ago,2020-21 Shai Gilgeous-Alexander,Base Set,Oklahoma City Thunder,Jump Shot,7.00 USD,$7.00,5521.0,Boonit,natron6,
2700,4 hours ago,2013-14 Otto Porter Jr.,Run It Back,Washington Wizards,Dunk,250.00 USD,$250.00,270.0,Flaz,HeatFan,
2701,4 hours ago,2020-21 Malik Beasley,Base Set,Minnesota Timberwolves,Dunk,4.00 USD,$4.00,11386.0,Creamy,rybaguy,
2702,4 hours ago,2020-21 Jarrett Culver,Base Set,Minnesota Timberwolves,Dunk,2.00 USD,$2.00,8969.0,Jordan93,NBAT0PSHOT,
2703,4 hours ago,2020-21 Clint Capela,Base Set,Atlanta Hawks,Dunk,9.00 USD,$9.00,2971.0,0xebbfb6...19c1b9,baldmamba,
2704,4 hours ago,2020-21 Jamal Murray,Base Set,Denver Nuggets,3 Pointer,6.00 USD,$6.00,3556.0,Derrick,deeps6011,
2705,4 hours ago,2020-21 Kendrick Nunn,Base Set,Miami Heat,Dunk,35.00 USD,$35.00,97.0,URNOTRDY,0x9cf9f3...e40ded,
2706,4 hours ago,2020-21 Donovan Mitchell,Base Set,Utah Jazz,Jump Shot,9.00 USD,$9.00,5858.0,rstg2001,InsincereApology,
2707,4 hours ago,NBA Top Shot (SN# 1916978),,,,3.00 USD,$3.00,,tttgame,0x9f419a...f6b547,
2708,4 hours ago,NBA Top Shot (SN# 2266394),,,,4.00 USD,$4.00,,agreeable_wallaby290,0x5f1ed3...cc9590,
2709,4 hours ago,2020-21 De'Aaron Fox,Base Set,Sacramento Kings,Layup,7.00 USD,$7.00,8371.0,Balsbc121215,GoBucksGo_WI,
2710,4 hours ago,2020-21 Dwight Howard,Base Set,Philadelphia 76ers,Dunk,18.00 USD,$18.00,438.0,0x1a7999...4ed302,B_n_J_Digivest_NBA,
2711,4 hours ago,2020-21 Shai Gilgeous-Alexander,Base Set,Oklahoma City Thunder,Jump Shot,7.00 USD,$7.00,5521.0,Boonit,natron6,
2712,4 hours ago,2020-21 LaMarcus Aldridge,Base Set,San Antonio Spurs,3 Pointer,80.00 USD,$80.00,76.0,TummyAcheJake,0x227117...946b48,
2713,4 hours ago,2020-21 Keldon Johnson,Base Set,San Antonio Spurs,Dunk,15.00 USD,$15.00,9315.0,boiler25,0xc6e59d...cbb6ac,
2714,4 hours ago,2020-21 Brandon Clarke,Base Set,Memphis Grizzlies,Layup,7.00 USD,$7.00,6276.0,rstg2001,BoysRBuzzin,
2715,4 hours ago,2020-21 Dennis Schröder,Base Set,Los Angeles Lakers,Layup,3.00 USD,$3.00,4073.0,JeffOpensCards,0x4672ed...48f0ee,
2716,4 hours ago,2020-21 Andrew Wiggins,Base Set,Golden State Warriors,Layup,3.00 USD,$3.00,10574.0,JeffOpensCards,InsincereApology,
2717,4 hours ago,2020-21 Coby White,Base Set,Chicago Bulls,3 Pointer,5.00 USD,$5.00,1576.0,jwacollins17,MarkT,
2718,4 hours ago,2020-21 Christian Wood,Base Set,Houston Rockets,Dunk,5.00 USD,$5.00,5650.0,BigLog,0x01ab66...ff5c8f,
2719,4 hours ago,2020-21 Nikola Vučević,Base Set,Orlando Magic,Layup,2.00 USD,$2.00,6487.0,Gb20,deveLeopard,
2720,4 hours ago,2020-21 Kelly Oubre Jr.,Base Set,Golden State Warriors,Dunk,3.00 USD,$3.00,5005.0,Swervice,ain7,
2721,4 hours ago,2020-21 Mitchell Robinson,Base Set,New York Knicks,Dunk,1.00 USD,$1.00,11626.0,Gb20,rybaguy,
2722,4 hours ago,2020-21 Fred VanVleet,Base Set,Toronto Raptors,3 Pointer,3.00 USD,$3.00,7068.0,assured_badger2233,0x1fb4da...533683,
2723,4 hours ago,2020-21 Jayson Tatum,Base Set,Boston Celtics,Jump Shot,30.00 USD,$30.00,1952.0,mstick92,GoBucksGo_WI,
2724,4 hours ago,2020-21 Jerami Grant,Base Set,Detroit Pistons,Dunk,2.00 USD,$2.00,8758.0,secondrealm,deveLeopard,
2725,4 hours ago,2020-21 Demar DeRozan,Base Set,San Antonio Spurs,Dunk,3.00 USD,$3.00,3953.0,secondrealm,CaseyH,
2726,4 hours ago,NBA Top Shot (SN# 2252873),,,,5.00 USD,$5.00,,thekingfam2021,0x5f1ed3...cc9590,
2727,4 hours ago,2020-21 Tobias Harris,Cool Cats,Philadelphia 76ers,Dunk,249.00 USD,$249.00,575.0,discord,Neuvy,
2728,4 hours ago,2020-21 Dennis Schröder,Base Set,Los Angeles Lakers,Layup,2.00 USD,$2.00,4185.0,assured_badger2233,DirksSon,
2729,4 hours ago,2020-21 Khem Birch,Base Set,Orlando Magic,Dunk,5.00 USD,$5.00,2456.0,Spaceship97,practical_pike8703,
2730,4 hours ago,2020-21 Lonnie Walker IV,Base Set,San Antonio Spurs,Dunk,2.00 USD,$2.00,9993.0,tttgame,rybaguy,
2731,4 hours ago,2020-21 Cam Reddish,Base Set,Atlanta Hawks,Assist,4.00 USD,$4.00,6946.0,0x288f93...db4a33,ts6kou,
2732,4 hours ago,2020-21 Donovan Mitchell,Base Set,Utah Jazz,Jump Shot,9.00 USD,$9.00,7400.0,basilp,0x1dee8a...ed1676,
2733,4 hours ago,2020-21 Darius Garland,Base Set,Cleveland Cavaliers,Layup,3.00 USD,$3.00,8554.0,satisfied_wildebeest3945,ts6kou,
2734,4 hours ago,2020-21 Tyler Herro,Base Set,Miami Heat,3 Pointer,36.00 USD,$36.00,6009.0,Steves,Icemax41,
2735,4 hours ago,2020-21 Jarrett Culver,Base Set,Minnesota Timberwolves,Dunk,2.00 USD,$2.00,7415.0,secondrealm,rybaguy,
2736,4 hours ago,2020-21 Christian Wood,Base Set,Houston Rockets,Dunk,4.00 USD,$4.00,7732.0,JeffOpensCards,Mount_Zion,
2737,4 hours ago,2020-21 Trae Young,Base Set,Atlanta Hawks,Layup,30.00 USD,$30.00,598.0,Spaceship97,0x9cf9f3...e40ded,
2738,4 hours ago,2020-21 Bam Adebayo,Base Set,Miami Heat,Dunk,7.00 USD,$7.00,10977.0,discrete_saola2412,0xec4ebe...4f5fb6,
2739,4 hours ago,2019-20 Steph Curry,Base Set,Golden State Warriors,3 Pointer,389.00 USD,$389.00,2148.0,Rocky,profitable_turkey3735,
2740,4 hours ago,2020-21 John Collins,Base Set,Atlanta Hawks,Dunk,3.00 USD,$3.00,1003.0,Hardiksheth,ShotCaller77,
2741,4 hours ago,2019-20 Giannis Antetokounmpo,MVP Moves,Milwaukee Bucks,Dunk,"1,400.00 USD","$1,400.00",71.0,TheBrodie,cao_moni,
2742,4 hours ago,NBA Top Shot (SN# 1991665),,,,8.00 USD,$8.00,,0xee6ca8...c71e0e,Evinenry,
2743,4 hours ago,2020-21 Mitchell Robinson,Base Set,New York Knicks,Dunk,2.00 USD,$2.00,11174.0,Crack5511,rybaguy,
2744,4 hours ago,2019-20 Mike Conley,Base Set,Utah Jazz,3 Pointer,24.00 USD,$24.00,2240.0,Rocky,Oakalope,
2745,4 hours ago,2020-21 De'Aaron Fox,Base Set,Sacramento Kings,Layup,7.00 USD,$7.00,6537.0,theperfesser,Demorralizer,
2746,4 hours ago,2020-21 Rui Hachimura,Cool Cats,Washington Wizards,Assist,245.00 USD,$245.00,2591.0,KingInvalid,0xd50bd2...f75ae5,
2747,4 hours ago,2020-21 Ben Simmons,Base Set,Philadelphia 76ers,Dunk,34.00 USD,$34.00,522.0,Nutbaggers,GoBucksGo_WI,
2748,4 hours ago,2020-21 Maxi Kleber,Base Set,Dallas Mavericks,3 Pointer,6.00 USD,$6.00,2844.0,StoneColdBroke,ts6kou,
2749,4 hours ago,NBA Top Shot (SN# 1958208),,,,6.00 USD,$6.00,,fUNKfELLa,ts6kou,
2750,4 hours ago,2020-21 Jarrett Culver,Base Set,Minnesota Timberwolves,Dunk,2.00 USD,$2.00,7415.0,secondrealm,rybaguy,
2751,4 hours ago,2020-21 Christian Wood,Base Set,Houston Rockets,Dunk,4.00 USD,$4.00,7732.0,JeffOpensCards,Mount_Zion,
2752,4 hours ago,2020-21 Trae Young,Base Set,Atlanta Hawks,Layup,30.00 USD,$30.00,598.0,Spaceship97,0x9cf9f3...e40ded,
2753,4 hours ago,2020-21 Bam Adebayo,Base Set,Miami Heat,Dunk,7.00 USD,$7.00,10977.0,discrete_saola2412,0xec4ebe...4f5fb6,
2754,4 hours ago,2019-20 Steph Curry,Base Set,Golden State Warriors,3 Pointer,389.00 USD,$389.00,2148.0,Rocky,profitable_turkey3735,
2755,4 hours ago,2020-21 John Collins,Base Set,Atlanta Hawks,Dunk,3.00 USD,$3.00,1003.0,Hardiksheth,ShotCaller77,
2756,4 hours ago,2019-20 Giannis Antetokounmpo,MVP Moves,Milwaukee Bucks,Dunk,"1,400.00 USD","$1,400.00",71.0,TheBrodie,cao_moni,
2757,4 hours ago,NBA Top Shot (SN# 1991665),,,,8.00 USD,$8.00,,0xee6ca8...c71e0e,Evinenry,
2758,4 hours ago,2020-21 Mitchell Robinson,Base Set,New York Knicks,Dunk,2.00 USD,$2.00,11174.0,Crack5511,rybaguy,
2759,4 hours ago,2019-20 Mike Conley,Base Set,Utah Jazz,3 Pointer,24.00 USD,$24.00,2240.0,Rocky,Oakalope,
2760,4 hours ago,2020-21 De'Aaron Fox,Base Set,Sacramento Kings,Layup,7.00 USD,$7.00,6537.0,theperfesser,Demorralizer,
2761,4 hours ago,2020-21 Rui Hachimura,Cool Cats,Washington Wizards,Assist,245.00 USD,$245.00,2591.0,KingInvalid,0xd50bd2...f75ae5,
2762,4 hours ago,2020-21 Ben Simmons,Base Set,Philadelphia 76ers,Dunk,34.00 USD,$34.00,522.0,Nutbaggers,GoBucksGo_WI,
2763,4 hours ago,2020-21 Maxi Kleber,Base Set,Dallas Mavericks,3 Pointer,6.00 USD,$6.00,2844.0,StoneColdBroke,ts6kou,
2764,4 hours ago,NBA Top Shot (SN# 1958208),,,,6.00 USD,$6.00,,fUNKfELLa,ts6kou,
2765,4 hours ago,NBA Top Shot (SN# 1641331),,,,3.00 USD,$3.00,,freestylers69,Marteezy,
2766,4 hours ago,2020-21 Dwight Howard,Base Set,Philadelphia 76ers,Dunk,4.00 USD,$4.00,2221.0,Vitaliy,0x227117...946b48,
2767,4 hours ago,2020-21 Hamidou Diallo,Base Set,Oklahoma City Thunder,Dunk,6.00 USD,$6.00,6039.0,Crack5511,Ozymandias,
2768,4 hours ago,2020-21 T.J. McConnell,Base Set,Indiana Pacers,Assist,2.00 USD,$2.00,8564.0,secondrealm,0x4672ed...48f0ee,
2769,4 hours ago,2020-21 Kelly Oubre Jr.,Base Set,Golden State Warriors,Dunk,3.00 USD,$3.00,3824.0,MICHAELWELCH,0xa3c0d2...d4f898,
2770,4 hours ago,2020-21 Troy Brown Jr.,Base Set,Washington Wizards,Block,5.00 USD,$5.00,1049.0,tough_olm7184,0xaf3997...2a9ffc,
2771,4 hours ago,2020-21 Troy Brown Jr.,Base Set,Washington Wizards,Block,3.00 USD,$3.00,3874.0,Spaceship97,ts6kou,
2772,4 hours ago,2020-21 Kevin Durant,Base Set,Brooklyn Nets,3 Pointer,40.00 USD,$40.00,4413.0,Kelekin,Air_Jordan,
2773,4 hours ago,2019-20 Miles Bridges,Base Set,Charlotte Hornets,Dunk,27.00 USD,$27.00,3776.0,SkylordAFK,edouble,
2774,4 hours ago,2020-21 Derrick Jones Jr.,Cool Cats,Portland Trail Blazers,Block,245.00 USD,$245.00,880.0,Hectic_Ruler,0xd50bd2...f75ae5,
2775,4 hours ago,2020-21 Caris LeVert,Base Set,Brooklyn Nets,Layup,15.00 USD,$15.00,2243.0,Rocky,jkiz13,
2776,4 hours ago,2020-21 Dwight Howard,Base Set,Philadelphia 76ers,Dunk,15.00 USD,$15.00,458.0,DougE14,0x227117...946b48,
2777,4 hours ago,2019-20 Kevin Porter Jr.,Base Set,Cleveland Cavaliers,Dunk,35.00 USD,$35.00,3995.0,jht1213,Lacesout,
2778,4 hours ago,2020-21 Thanasis Antetokounmpo,Base Set,Milwaukee Bucks,Dunk,9.00 USD,$9.00,9300.0,0xcddf74...d61637,Evinenry,
2779,4 hours ago,2020-21 Derrick Jones Jr.,Base Set,Portland Trail Blazers,Dunk,4.00 USD,$4.00,10964.0,SPeteMossMD,0xa2623d...ef2462,
2780,4 hours ago,2020-21 Zach LaVine,Base Set,Chicago Bulls,3 Pointer,5.00 USD,$5.00,8991.0,Spaceship97,0x357cf9...259a1e,
2781,4 hours ago,2020-21 LeBron James,Base Set,Los Angeles Lakers,3 Pointer,219.00 USD,$219.00,1955.0,JohnnyUtah,DocMechagodzilla,
2782,4 hours ago,2020-21 Isaiah Roby,Base Set,Oklahoma City Thunder,Dunk,5.00 USD,$5.00,3901.0,rstg2001,Ozymandias,
2783,4 hours ago,2020-21 Draymond Green,Base Set,Golden State Warriors,Assist,5.00 USD,$5.00,2199.0,Spaceship97,grounded_common_frog8576,
2784,4 hours ago,2020-21 Markelle Fultz,Base Set,Orlando Magic,Jump Shot,8.00 USD,$8.00,501.0,Str8heatwear,ScaryHours,
2785,4 hours ago,2020-21 Thanasis Antetokounmpo,Base Set,Milwaukee Bucks,Dunk,7.00 USD,$7.00,1870.0,HeatFanCC,0xe0400c...0a07f1,
2786,4 hours ago,2020-21 Ja Morant,Base Set,Memphis Grizzlies,Dunk,29.00 USD,$29.00,5088.0,0x6e2b4b...d5fed1,raymany529,
2787,4 hours ago,2019-20 Ja Morant,Base Set,Memphis Grizzlies,Steal,499.00 USD,$499.00,765.0,SarahGene,chefradish,
2788,4 hours ago,2020-21 Kendrick Nunn,Base Set,Miami Heat,Dunk,2.00 USD,$2.00,2488.0,Ozymandias,deveLeopard,
2789,4 hours ago,2020-21 Jayson Tatum,Base Set,Boston Celtics,Jump Shot,23.00 USD,$23.00,4495.0,MagicJordan,Propel2000,
2790,4 hours ago,2020-21 Keldon Johnson,Base Set,San Antonio Spurs,Dunk,15.00 USD,$15.00,6603.0,secondrealm,7costanza,
2791,4 hours ago,2020-21 Maxi Kleber,Base Set,Dallas Mavericks,3 Pointer,4.00 USD,$4.00,11537.0,Kelekin,Elix_Er5,
2792,4 hours ago,2020-21 Steph Curry,Base Set,Golden State Warriors,3 Pointer,95.00 USD,$95.00,6430.0,Rei,obedient_lion6624,
2793,4 hours ago,2020-21 Andrew Wiggins,Base Set,Golden State Warriors,Layup,3.00 USD,$3.00,10394.0,TKS,InsincereApology,
2794,4 hours ago,2019-20 Malcolm Brogdon,Base Set,Indiana Pacers,Assist,32.00 USD,$32.00,2368.0,Rocky,tkdrahn,
2795,4 hours ago,2020-21 Caris LeVert,Base Set,Brooklyn Nets,Layup,17.00 USD,$17.00,4281.0,sleepymoments,0x63ec37...23bf99,
2796,4 hours ago,2020-21 Jarrett Culver,Base Set,Minnesota Timberwolves,Dunk,2.00 USD,$2.00,6992.0,Jordan93,ChrisBoucher,
2797,4 hours ago,NBA Top Shot (SN# 2159956),,,,4.00 USD,$4.00,,ScaryHours,ts6kou,
2798,4 hours ago,2020-21 Al Horford,Base Set,Oklahoma City Thunder,Dunk,8.00 USD,$8.00,808.0,richard_swinger,ts6kou,
2799,4 hours ago,2020-21 Eric Bledsoe,Base Set,New Orleans Pelicans,Block,2.00 USD,$2.00,7497.0,tttgame,0x7387ec...827d10,
2800,4 hours ago,2020-21 Jarrett Culver,Base Set,Minnesota Timberwolves,Dunk,2.00 USD,$2.00,6992.0,Jordan93,ChrisBoucher,
2801,4 hours ago,NBA Top Shot (SN# 2159956),,,,4.00 USD,$4.00,,ScaryHours,ts6kou,
2802,4 hours ago,2020-21 Al Horford,Base Set,Oklahoma City Thunder,Dunk,8.00 USD,$8.00,808.0,richard_swinger,ts6kou,
2803,4 hours ago,2020-21 Eric Bledsoe,Base Set,New Orleans Pelicans,Block,2.00 USD,$2.00,7497.0,tttgame,0x7387ec...827d10,
2804,4 hours ago,2020-21 Andrew Wiggins,Base Set,Golden State Warriors,Layup,4.00 USD,$4.00,3937.0,Always_Hoops,InsincereApology,
2805,4 hours ago,2019-20 Jakob Poeltl,Base Set,San Antonio Spurs,Block,19.00 USD,$19.00,1036.0,0xa03743...cc37ee,Geno,
2806,4 hours ago,2020-21 Dwight Howard,Base Set,Philadelphia 76ers,Dunk,4.00 USD,$4.00,2389.0,Spaceship97,ts6kou,
2807,4 hours ago,2020-21 Spencer Dinwiddie,Base Set,Brooklyn Nets,Layup,3.00 USD,$3.00,2479.0,Eaglezzz,0x4672ed...48f0ee,
2808,4 hours ago,2020-21 Kendrick Nunn,Base Set,Miami Heat,Dunk,3.00 USD,$3.00,5755.0,An_Enemy_Yeti,moscow,
2809,4 hours ago,2020-21 John Wall,Base Set,Houston Rockets,Dunk,9.00 USD,$9.00,8505.0,lazarjos,iamlilc,
2810,4 hours ago,2020-21 Andrew Wiggins,Base Set,Golden State Warriors,Layup,4.00 USD,$4.00,3429.0,baytosd,InsincereApology,
2811,4 hours ago,2020-21 Al Horford,Base Set,Oklahoma City Thunder,Dunk,2.00 USD,$2.00,8994.0,Crack5511,TKS,
2812,4 hours ago,2020-21 Derrick Jones Jr.,Base Set,Portland Trail Blazers,Dunk,5.00 USD,$5.00,6268.0,URNOTRDY,ShortRound,
2813,4 hours ago,2020-21 Steph Curry,Base Set,Golden State Warriors,3 Pointer,95.00 USD,$95.00,5262.0,0x6168ea...3d5d73,McScorpio,
2814,4 hours ago,2020-21 Ivica Zubac,Base Set,LA Clippers,Dunk,3.00 USD,$3.00,2514.0,Jakehasse,moscow,
2815,4 hours ago,2020-21 Hamidou Diallo,Base Set,Oklahoma City Thunder,Dunk,6.00 USD,$6.00,11433.0,Spaceship97,Oakalope,
2816,4 hours ago,2020-21 Eric Bledsoe,Base Set,New Orleans Pelicans,Block,2.00 USD,$2.00,5388.0,tttgame,0x4672ed...48f0ee,
2817,4 hours ago,NBA Top Shot (SN# 2165047),,,,3.00 USD,$3.00,,antc,0x559aeb...6e82d3,
2818,4 hours ago,2019-20 Pascal Siakam,Metallic Gold LE,Toronto Raptors,Block,400.00 USD,$400.00,204.0,michaelhughes,Demorralizer,
2819,4 hours ago,NBA Top Shot (SN# 2144879),,,,15.00 USD,$15.00,,branson,0xdc43b8...7f762d,
2820,4 hours ago,2020-21 Trae Young,Base Set,Atlanta Hawks,Layup,12.00 USD,$12.00,8307.0,Eaglezzz,Air_Jordan,
2821,4 hours ago,2020-21 Andrew Wiggins,Base Set,Golden State Warriors,Layup,3.00 USD,$3.00,5326.0,0x47ee42...5491e9,InsincereApology,
2822,4 hours ago,2020-21 Donovan Mitchell,Base Set,Utah Jazz,Jump Shot,9.00 USD,$9.00,5528.0,rstg2001,0x133f9a...28b051,
2823,4 hours ago,2019-20 Karl-Anthony Towns,Base Set,Minnesota Timberwolves,Dunk,93.00 USD,$93.00,2642.0,Pranked,troy_47,
2824,4 hours ago,2019-20 Buddy Hield,Base Set,Sacramento Kings,Dunk,28.00 USD,$28.00,2499.0,bcickdaa,Propel2000,
2825,4 hours ago,2020-21 Nerlens Noel,Base Set,New York Knicks,Block,3.00 USD,$3.00,3966.0,ballacollecta,0x4672ed...48f0ee,
2826,4 hours ago,2020-21 Bismack Biyombo,Base Set,Charlotte Hornets,Layup,3.00 USD,$3.00,1783.0,antc,ShotCaller77,
2827,4 hours ago,2020-21 Alec Burks,Base Set,New York Knicks,Assist,4.00 USD,$4.00,4322.0,MICHAELWELCH,ts6kou,
2828,4 hours ago,2020-21 Jarrett Culver,Base Set,Minnesota Timberwolves,Dunk,3.00 USD,$3.00,2024.0,Cpumplun,ts6kou,
2829,4 hours ago,2019-20 Carmelo Anthony,Base Set,Portland Trail Blazers,Jump Shot,90.00 USD,$90.00,1691.0,Cosmin,0x44eecb...3a1d59,
2830,4 hours ago,2020-21 Lonnie Walker IV,Base Set,San Antonio Spurs,Dunk,3.00 USD,$3.00,3804.0,k4bong,0x273b5c...6c0729,
2831,4 hours ago,2020-21 Dwight Howard,Base Set,Philadelphia 76ers,Dunk,19.00 USD,$19.00,211.0,jwacollins17,0x227117...946b48,
2832,4 hours ago,2019-20 Terrence Ross,Base Set,Orlando Magic,Dunk,17.00 USD,$17.00,2340.0,TheRockyStory1127,Raptors_Florida_Fan,
2833,4 hours ago,2019-20 Malcolm Brogdon,Base Set,Indiana Pacers,Assist,65.00 USD,$65.00,353.0,sjd_33,AvailingSoda,
2834,4 hours ago,2020-21 Dillon Brooks,Base Set,Memphis Grizzlies,Layup,2.00 USD,$2.00,11947.0,0x4ef576...40f623,0x4672ed...48f0ee,
2835,4 hours ago,2020-21 Nikola Vučević,Base Set,Orlando Magic,Layup,2.00 USD,$2.00,5574.0,MICHAELWELCH,0x4672ed...48f0ee,
2836,4 hours ago,2019-20 Luka Dončić,Base Set,Dallas Mavericks,3 Pointer,625.00 USD,$625.00,3452.0,Crypto,Nitschker,
2837,4 hours ago,2019-20 Montrezl Harrell,Throwdowns,Los Angeles Clippers,Dunk,165.00 USD,$165.00,260.0,Terna,JunoVero,
2838,4 hours ago,2020-21 Damian Lillard,Base Set,Portland Trail Blazers,3 Pointer,38.00 USD,$38.00,3021.0,sleepymoments,DraftMasterVlade,
2839,4 hours ago,2020-21 Jonas Valančiūnas,Base Set,Memphis Grizzlies,Dunk,3.00 USD,$3.00,4479.0,icar3s,0x4672ed...48f0ee,
2840,4 hours ago,2020-21 Clint Capela,Base Set,Atlanta Hawks,Dunk,9.00 USD,$9.00,7319.0,Spaceship97,Air_Jordan,
2841,4 hours ago,2020-21 Zion Williamson,Base Set,New Orleans Pelicans,Layup,89.00 USD,$89.00,6815.0,0xb042c5...aecf51,Propel2000,
2842,4 hours ago,2020-21 Ivica Zubac,Base Set,LA Clippers,Dunk,2.00 USD,$2.00,11548.0,DurdyJaime,0x4672ed...48f0ee,
2843,4 hours ago,2020-21 Damian Lillard,Base Set,Portland Trail Blazers,Handles,11.00 USD,$11.00,3348.0,Spaceship97,Kcain1982,
2844,4 hours ago,2020-21 Derrick Jones Jr.,Base Set,Portland Trail Blazers,Dunk,5.00 USD,$5.00,6123.0,Nyartcollector,ts6kou,
2845,4 hours ago,2020-21 JaMychal Green,Base Set,Denver Nuggets,Dunk,3.00 USD,$3.00,2618.0,Eaglezzz,0x4672ed...48f0ee,
2846,4 hours ago,2019-20 Tyler Herro,Base Set,Miami Heat,Assist,149.00 USD,$149.00,1680.0,Pranked,JohnnyDestiny11,
2847,4 hours ago,2020-21 Bradley Beal,Base Set,Washington Wizards,Handles,8.00 USD,$8.00,6457.0,Necessarycollectibles,ts6kou,
2848,4 hours ago,2020-21 LeBron James,Base Set,Los Angeles Lakers,Dunk,329.00 USD,$329.00,3068.0,zach_,Jefferson9Soho,
2849,4 hours ago,2020-21 Shai Gilgeous-Alexander,Base Set,Oklahoma City Thunder,Jump Shot,3.00 USD,$3.00,4417.0,Crack5511,0x809918...e35844,
2850,4 hours ago,2020-21 Nerlens Noel,Base Set,New York Knicks,Block,3.00 USD,$3.00,3966.0,ballacollecta,0x4672ed...48f0ee,
2851,4 hours ago,2020-21 Bismack Biyombo,Base Set,Charlotte Hornets,Layup,3.00 USD,$3.00,1783.0,antc,ShotCaller77,
2852,4 hours ago,2020-21 Alec Burks,Base Set,New York Knicks,Assist,4.00 USD,$4.00,4322.0,MICHAELWELCH,ts6kou,
2853,4 hours ago,2020-21 Jarrett Culver,Base Set,Minnesota Timberwolves,Dunk,3.00 USD,$3.00,2024.0,Cpumplun,ts6kou,
2854,4 hours ago,2019-20 Carmelo Anthony,Base Set,Portland Trail Blazers,Jump Shot,90.00 USD,$90.00,1691.0,Cosmin,0x44eecb...3a1d59,
2855,4 hours ago,2020-21 Lonnie Walker IV,Base Set,San Antonio Spurs,Dunk,3.00 USD,$3.00,3804.0,k4bong,0x273b5c...6c0729,
2856,4 hours ago,2020-21 Dwight Howard,Base Set,Philadelphia 76ers,Dunk,19.00 USD,$19.00,211.0,jwacollins17,0x227117...946b48,
2857,4 hours ago,2019-20 Terrence Ross,Base Set,Orlando Magic,Dunk,17.00 USD,$17.00,2340.0,TheRockyStory1127,Raptors_Florida_Fan,
2858,4 hours ago,2019-20 Malcolm Brogdon,Base Set,Indiana Pacers,Assist,65.00 USD,$65.00,353.0,sjd_33,AvailingSoda,
2859,4 hours ago,2020-21 Dillon Brooks,Base Set,Memphis Grizzlies,Layup,2.00 USD,$2.00,11947.0,0x4ef576...40f623,0x4672ed...48f0ee,
2860,4 hours ago,2020-21 Nikola Vučević,Base Set,Orlando Magic,Layup,2.00 USD,$2.00,5574.0,MICHAELWELCH,0x4672ed...48f0ee,
2861,4 hours ago,2019-20 Luka Dončić,Base Set,Dallas Mavericks,3 Pointer,625.00 USD,$625.00,3452.0,Crypto,Nitschker,
2862,4 hours ago,2019-20 Montrezl Harrell,Throwdowns,Los Angeles Clippers,Dunk,165.00 USD,$165.00,260.0,Terna,JunoVero,
2863,4 hours ago,2020-21 Damian Lillard,Base Set,Portland Trail Blazers,3 Pointer,38.00 USD,$38.00,3021.0,sleepymoments,DraftMasterVlade,
2864,4 hours ago,2020-21 Jonas Valančiūnas,Base Set,Memphis Grizzlies,Dunk,3.00 USD,$3.00,4479.0,icar3s,0x4672ed...48f0ee,
2865,4 hours ago,2020-21 Clint Capela,Base Set,Atlanta Hawks,Dunk,9.00 USD,$9.00,7319.0,Spaceship97,Air_Jordan,
2866,4 hours ago,2020-21 Zion Williamson,Base Set,New Orleans Pelicans,Layup,89.00 USD,$89.00,6815.0,0xb042c5...aecf51,Propel2000,
2867,4 hours ago,2020-21 Ivica Zubac,Base Set,LA Clippers,Dunk,2.00 USD,$2.00,11548.0,DurdyJaime,0x4672ed...48f0ee,
2868,4 hours ago,2020-21 Damian Lillard,Base Set,Portland Trail Blazers,Handles,11.00 USD,$11.00,3348.0,Spaceship97,Kcain1982,
2869,4 hours ago,2020-21 Derrick Jones Jr.,Base Set,Portland Trail Blazers,Dunk,5.00 USD,$5.00,6123.0,Nyartcollector,ts6kou,
2870,4 hours ago,2020-21 JaMychal Green,Base Set,Denver Nuggets,Dunk,3.00 USD,$3.00,2618.0,Eaglezzz,0x4672ed...48f0ee,
2871,4 hours ago,2019-20 Tyler Herro,Base Set,Miami Heat,Assist,149.00 USD,$149.00,1680.0,Pranked,JohnnyDestiny11,
2872,4 hours ago,2020-21 Bradley Beal,Base Set,Washington Wizards,Handles,8.00 USD,$8.00,6457.0,Necessarycollectibles,ts6kou,
2873,4 hours ago,2020-21 LeBron James,Base Set,Los Angeles Lakers,Dunk,329.00 USD,$329.00,3068.0,zach_,Jefferson9Soho,
2874,4 hours ago,2020-21 Shai Gilgeous-Alexander,Base Set,Oklahoma City Thunder,Jump Shot,3.00 USD,$3.00,4417.0,Crack5511,0x809918...e35844,
2875,4 hours ago,2020-21 Kelly Oubre Jr.,Base Set,Golden State Warriors,Dunk,4.00 USD,$4.00,1366.0,Houston_Rockets,Vellziee,
2876,4 hours ago,2020-21 Spencer Dinwiddie,Base Set,Brooklyn Nets,Layup,15.00 USD,$15.00,394.0,tostada,0xc5d47a...1fb498,
2877,4 hours ago,2020-21 Jarrett Allen,Base Set,Brooklyn Nets,Dunk,17.00 USD,$17.00,3899.0,rstg2001,Stony0420,
